Radiopaedia embedding 50 dimensions
['#Benign_malignant']
['benign', 'malignant', 'fibroma', 'fibrosarcoma']   ('ossifying', 0.8148632689545494)
['myocarditis', 'heart', 'erysipelas', 'skin']   ('cancer', 0.36156923003616875)
['myocarditis', 'heart', 'cellulitis', 'skin']   ('surgery', 0.39534364232619457)
['myocarditis', 'heart', 'cellulitis', 'skin']   ('stomach', 0.38453551589908264)
['myocarditis', 'heart', 'cellulitis', 'skin']   ('breathing', 0.37713263803463254)
['myocarditis', 'heart', 'dermatitis', 'skin']   ('skin', 0.49040694624835335)
['myocarditis', 'heart', 'osteomyelitis', 'bone']   ('bone', 0.4677049483400152)
['myocarditis', 'heart', 'pancreatitis', 'pancreas']   ('cancer', 0.5424752513203541)
['myocarditis', 'heart', 'pancreatitis', 'pancreas']   ('kidney', 0.5089244507391042)
['myocarditis', 'heart', 'pancreatitis', 'pancreas']   ('liver', 0.49300409549127755)
['myocarditis', 'heart', 'prostatitis', 'prostate']   ('cancer', 0.39911033399888873)
['myocarditis', 'heart', 'prostatitis', 'prostate']   ('surgery', 0.3875965248181314)
['myocarditis', 'heart', 'prostatitis', 'prostate']   ('pain', 0.38250946775272127)
['myocarditis', 'heart', 'otitis', 'ear']   ('ear', 0.44513677426592535)
['myocarditis', 'heart', 'pharyngitis', 'pharynx']   ('throat', 0.5130011088206672)
['myocarditis', 'heart', 'pharyngitis', 'pharynx']   ('surgery', 0.40487864708089044)
['myocarditis', 'heart', 'pharyngitis', 'pharynx']   ('stomach', 0.3901050818092252)
['myocarditis', 'heart', 'laryngitis', 'larynx']   ('throat', 0.44440239438981644)
['myocarditis', 'heart', 'laryngitis', 'larynx']   ('me', 0.41251105670915694)
['myocarditis', 'heart', 'laryngitis', 'larynx']   ('breathing', 0.40902324685991315)
['myocarditis', 'heart', 'epiglottitis', 'epiglottis'] Error - skipping
['myocarditis', 'heart', 'cheilitis', 'lip']   ('brain', 0.3696583237477994)
['myocarditis', 'heart', 'cheilitis', 'lip']   ('cell', 0.3495591414207479)
['myocarditis', 'heart', 'cheilitis', 'lip']   ('mother', 0.33906019951997823)
['myocarditis', 'heart', 'appendicitis', 'appendix']   ('surgery', 0.5547513549077433)
['myocarditis', 'heart', 'appendicitis', 'appendix']   ('cancer', 0.4827325283860533)
['myocarditis', 'heart', 'appendicitis', 'appendix']   ('stomach', 0.46824646637231326)
['myocarditis', 'heart', 'hepatitis', 'liver']   ('cancer', 0.6341684385132134)
['myocarditis', 'heart', 'hepatitis', 'liver']   ('patients', 0.5974428423729025)
['myocarditis', 'heart', 'hepatitis', 'liver']   ('disease', 0.5625960349805017)
['myocarditis', 'heart', 'cholecystitis', 'gallbladder']   ('kidney', 0.4126315249944666)
['myocarditis', 'heart', 'cholecystitis', 'gallbladder']   ('surgery', 0.38877276945489225)
['myocarditis', 'heart', 'cholecystitis', 'gallbladder']   ('cancer', 0.38087750274894977)
['myocarditis', 'heart', 'mastitis', 'breast']   ('breast', 0.47314833418096774)
['myocarditis', 'heart', 'endometritis', 'uterus'] Error - skipping
['endocarditis', 'heart', 'cystitis', 'bladder']   ('lung', 0.4189762493509886)
['endocarditis', 'heart', 'cystitis', 'bladder']   ('liver', 0.4074178931168647)
['endocarditis', 'heart', 'cystitis', 'bladder']   ('cancer', 0.4004016222148379)
['endocarditis', 'heart', 'pyelonephritis', 'kidney']   ('kidney', 0.4465191255320631)
['endocarditis', 'heart', 'colitis', 'colon']   ('brain', 0.46530858920651663)
['endocarditis', 'heart', 'colitis', 'colon']   ('lung', 0.4614813254896518)
['endocarditis', 'heart', 'colitis', 'colon']   ('cancer', 0.4587106940245313)
['endocarditis', 'heart', 'gastritis', 'stomach']   ('stomach', 0.5007584860545562)
['endocarditis', 'heart', 'esophagitis', 'esophagus']   ('kidney', 0.4094651745214669)
['endocarditis', 'heart', 'esophagitis', 'esophagus']   ('liver', 0.36000442039987196)
['endocarditis', 'heart', 'esophagitis', 'esophagus']   ('stomach', 0.35237717939398683)
['endocarditis', 'heart', 'impetigo', 'skin']   ('ailment', 0.37329612523902067)
['endocarditis', 'heart', 'impetigo', 'skin']   ('brain', 0.37209091770644553)
['endocarditis', 'heart', 'impetigo', 'skin']   ('lung', 0.3574669104931712)
['endocarditis', 'heart', 'erysipelas', 'skin']   ('brain', 0.4112087409738792)
['endocarditis', 'heart', 'erysipelas', 'skin']   ('ailment', 0.3945914938651)
['endocarditis', 'heart', 'erysipelas', 'skin']   ('suffering', 0.3851741142744807)
['endocarditis', 'heart', 'cellulitis', 'skin']   ('lungs', 0.442391860003051)
['endocarditis', 'heart', 'cellulitis', 'skin']   ('kidney', 0.42938844330273784)
['endocarditis', 'heart', 'cellulitis', 'skin']   ('brain', 0.41758756939047303)
['endocarditis', 'heart', 'dermatitis', 'skin']   ('brain', 0.4778987031594822)
['endocarditis', 'heart', 'dermatitis', 'skin']   ('skin', 0.4742543127796027)
['endocarditis', 'heart', 'osteomyelitis', 'bone']   ('bone', 0.4997665476242533)
['endocarditis', 'heart', 'pancreatitis', 'pancreas']   ('liver', 0.5447673291486761)
['endocarditis', 'heart', 'pancreatitis', 'pancreas']   ('kidney', 0.5377446865713085)
['endocarditis', 'heart', 'pancreatitis', 'pancreas']   ('cancer', 0.5008977446924299)
['endocarditis', 'heart', 'prostatitis', 'prostate']   ('prostate', 0.4089083670156408)
['endocarditis', 'heart', 'otitis', 'ear']   ('ear', 0.4364590193614635)
['endocarditis', 'heart', 'pharyngitis', 'pharynx']   ('throat', 0.45986405682306747)
['endocarditis', 'heart', 'pharyngitis', 'pharynx']   ('suffering', 0.41500649776214393)
['endocarditis', 'heart', 'pharyngitis', 'pharynx']   ('surgery', 0.3900307277366214)
['endocarditis', 'heart', 'laryngitis', 'larynx']   ('suffering', 0.43904673045446674)
['endocarditis', 'heart', 'laryngitis', 'larynx']   ('lungs', 0.4084855822156796)
['endocarditis', 'heart', 'laryngitis', 'larynx']   ('ailment', 0.40040697502763956)
['endocarditis', 'heart', 'epiglottitis', 'epiglottis'] Error - skipping
['endocarditis', 'heart', 'cheilitis', 'lip']   ('brain', 0.41457107984752833)
['endocarditis', 'heart', 'cheilitis', 'lip']   ('mother', 0.33998340957950246)
['endocarditis', 'heart', 'cheilitis', 'lip']   ('pain', 0.33967590153760807)
['endocarditis', 'heart', 'appendicitis', 'appendix']   ('surgery', 0.5344068063126538)
['endocarditis', 'heart', 'appendicitis', 'appendix']   ('kidney', 0.4851081821642933)
['endocarditis', 'heart', 'appendicitis', 'appendix']   ('brain', 0.4814771180641064)
['endocarditis', 'heart', 'hepatitis', 'liver']   ('liver', 0.5887590931478988)
['endocarditis', 'heart', 'cholecystitis', 'gallbladder']   ('kidney', 0.4519270111160637)
['endocarditis', 'heart', 'cholecystitis', 'gallbladder']   ('liver', 0.435836376749285)
['endocarditis', 'heart', 'cholecystitis', 'gallbladder']   ('brain', 0.4082659785633318)
['endocarditis', 'heart', 'mastitis', 'breast']   ('brain', 0.4410302156302549)
['endocarditis', 'heart', 'mastitis', 'breast']   ('cancer', 0.42403242947014796)
['endocarditis', 'heart', 'mastitis', 'breast']   ('kidney', 0.4226575152576509)
['endocarditis', 'heart', 'endometritis', 'uterus'] Error - skipping
['pericarditis', 'heart', 'cystitis', 'bladder']   ('cancer', 0.4359805813477863)
['pericarditis', 'heart', 'cystitis', 'bladder']   ('stroke', 0.43206181698437984)
['pericarditis', 'heart', 'cystitis', 'bladder']   ('liver', 0.41443122699570933)
['pericarditis', 'heart', 'pyelonephritis', 'kidney']   ('brain', 0.40394252798797387)
['pericarditis', 'heart', 'pyelonephritis', 'kidney']   ('kidney', 0.4019717393425847)
['pericarditis', 'heart', 'colitis', 'colon']   ('diabetes', 0.47392772537673006)
['pericarditis', 'heart', 'colitis', 'colon']   ('cancer', 0.4663178449185428)
['pericarditis', 'heart', 'colitis', 'colon']   ('disease', 0.461533936102435)
['pericarditis', 'heart', 'gastritis', 'stomach']   ('stomach', 0.5124012313110926)
['pericarditis', 'heart', 'esophagitis', 'esophagus']   ('cancer', 0.3659168694698032)
['pericarditis', 'heart', 'esophagitis', 'esophagus']   ('stomach', 0.3595276188479415)
['pericarditis', 'heart', 'esophagitis', 'esophagus']   ('kidney', 0.3545683494984057)
['pericarditis', 'heart', 'impetigo', 'skin']   ('skin', 0.36046046848646973)
['pericarditis', 'heart', 'erysipelas', 'skin']   ('brain', 0.3995758177467531)
['pericarditis', 'heart', 'erysipelas', 'skin']   ('complications', 0.3882491665514367)
['pericarditis', 'heart', 'erysipelas', 'skin']   ('cardiac', 0.3688818159428279)
['pericarditis', 'heart', 'cellulitis', 'skin']   ('lungs', 0.3994511879848648)
['pericarditis', 'heart', 'cellulitis', 'skin']   ('surgery', 0.38224562712165366)
['pericarditis', 'heart', 'cellulitis', 'skin']   ('bleeding', 0.3759791983524555)
['pericarditis', 'heart', 'dermatitis', 'skin']   ('skin', 0.47778008071353295)
['pericarditis', 'heart', 'osteomyelitis', 'bone']   ('bone', 0.4943615249546087)
['pericarditis', 'heart', 'pancreatitis', 'pancreas']   ('liver', 0.5419537548612172)
['pericarditis', 'heart', 'pancreatitis', 'pancreas']   ('cancer', 0.5243705810331336)
['pericarditis', 'heart', 'pancreatitis', 'pancreas']   ('complications', 0.5064593844678844)
['pericarditis', 'heart', 'prostatitis', 'prostate']   ('cancer', 0.38401868416310936)
['pericarditis', 'heart', 'prostatitis', 'prostate']   ('surgery', 0.3774769225387644)
['pericarditis', 'heart', 'prostatitis', 'prostate']   ('men', 0.37453893440234987)
['pericarditis', 'heart', 'otitis', 'ear']   ('ear', 0.41251282274094153)
['pericarditis', 'heart', 'pharyngitis', 'pharynx']   ('throat', 0.4450950271055988)
['pericarditis', 'heart', 'pharyngitis', 'pharynx']   ('suffering', 0.3858382026471455)
['pericarditis', 'heart', 'pharyngitis', 'pharynx']   ('fever', 0.385728903090627)
['pericarditis', 'heart', 'laryngitis', 'larynx']   ('suffering', 0.4318644410624365)
['pericarditis', 'heart', 'laryngitis', 'larynx']   ('lungs', 0.41578321792479456)
['pericarditis', 'heart', 'laryngitis', 'larynx']   ('illness', 0.3911578449884071)
['pericarditis', 'heart', 'epiglottitis', 'epiglottis'] Error - skipping
['pericarditis', 'heart', 'cheilitis', 'lip']   ('brain', 0.3928346331890157)
['pericarditis', 'heart', 'cheilitis', 'lip']   ('cause', 0.35797049305108086)
['pericarditis', 'heart', 'cheilitis', 'lip']   ('causes', 0.3388829802591913)
['pericarditis', 'heart', 'appendicitis', 'appendix']   ('surgery', 0.5592416491098299)
['pericarditis', 'heart', 'appendicitis', 'appendix']   ('complications', 0.4895622085991712)
['pericarditis', 'heart', 'appendicitis', 'appendix']   ('brain', 0.48722757537222017)
['pericarditis', 'heart', 'hepatitis', 'liver']   ('disease', 0.5937089936246054)
['pericarditis', 'heart', 'hepatitis', 'liver']   ('cancer', 0.5811013890348156)
['pericarditis', 'heart', 'hepatitis', 'liver']   ('liver', 0.5643769082242315)
['pericarditis', 'heart', 'cholecystitis', 'gallbladder']   ('liver', 0.4533387662896722)
['pericarditis', 'heart', 'cholecystitis', 'gallbladder']   ('brain', 0.42209262401332137)
['pericarditis', 'heart', 'cholecystitis', 'gallbladder']   ('kidney', 0.4210150085708601)
['pericarditis', 'heart', 'mastitis', 'breast']   ('breast', 0.4872409266079647)
['pericarditis', 'heart', 'endometritis', 'uterus'] Error - skipping
['cystitis', 'bladder', 'pyelonephritis', 'kidney']   ('urinary', 0.5401773230631061)
['cystitis', 'bladder', 'pyelonephritis', 'kidney']   ('kidney', 0.4872230503715296)
['cystitis', 'bladder', 'colitis', 'colon']   ('bowel', 0.598948022687267)
['cystitis', 'bladder', 'colitis', 'colon']   ('crohn', 0.5304697800039839)
['cystitis', 'bladder', 'colitis', 'colon']   ('intestine', 0.5036121990468565)
['cystitis', 'bladder', 'gastritis', 'stomach']   ('stomach', 0.5930068128288956)
['cystitis', 'bladder', 'esophagitis', 'esophagus']   ('esophagus', 0.4816335133637421)
['cystitis', 'bladder', 'impetigo', 'skin']   ('throat', 0.434960750908687)
['cystitis', 'bladder', 'impetigo', 'skin']   ('gall', 0.4331707506487216)
['cystitis', 'bladder', 'impetigo', 'skin']   ('strep', 0.4072734808087703)
['cystitis', 'bladder', 'erysipelas', 'skin']   ('lungs', 0.3940545580068513)
['cystitis', 'bladder', 'erysipelas', 'skin']   ('kidney', 0.39351586451240894)
['cystitis', 'bladder', 'erysipelas', 'skin']   ('tumour', 0.3880335128697761)
['cystitis', 'bladder', 'cellulitis', 'skin']   ('intestine', 0.4692039941415226)
['cystitis', 'bladder', 'cellulitis', 'skin']   ('urinary', 0.4568370491254098)
['cystitis', 'bladder', 'cellulitis', 'skin']   ('stomach', 0.45474314250826875)
['cystitis', 'bladder', 'dermatitis', 'skin']   ('skin', 0.5071065434989711)
['cystitis', 'bladder', 'osteomyelitis', 'bone']   ('gall', 0.44436713136467454)
['cystitis', 'bladder', 'osteomyelitis', 'bone']   ('intestine', 0.44404189441018216)
['cystitis', 'bladder', 'osteomyelitis', 'bone']   ('stomach', 0.436523482510925)
['cystitis', 'bladder', 'pancreatitis', 'pancreas']   ('kidney', 0.5361833052021331)
['cystitis', 'bladder', 'pancreatitis', 'pancreas']   ('pancreas', 0.5287041239713888)
['cystitis', 'bladder', 'prostatitis', 'prostate']   ('bowel', 0.47088998757638123)
['cystitis', 'bladder', 'prostatitis', 'prostate']   ('prostate', 0.46804913557387107)
['cystitis', 'bladder', 'otitis', 'ear']   ('ear', 0.4692250695021223)
['cystitis', 'bladder', 'pharyngitis', 'pharynx']   ('throat', 0.5243989465468814)
['cystitis', 'bladder', 'pharyngitis', 'pharynx']   ('strep', 0.4471676513069115)
['cystitis', 'bladder', 'pharyngitis', 'pharynx']   ('gall', 0.43442940836339444)
['cystitis', 'bladder', 'laryngitis', 'larynx']   ('throat', 0.48153952242995035)
['cystitis', 'bladder', 'laryngitis', 'larynx']   ('stomach', 0.46038887608565215)
['cystitis', 'bladder', 'laryngitis', 'larynx']   ('lungs', 0.439088686655981)
['cystitis', 'bladder', 'epiglottitis', 'epiglottis'] Error - skipping
['cystitis', 'bladder', 'cheilitis', 'lip']   ('malignant', 0.3778745051654544)
['cystitis', 'bladder', 'cheilitis', 'lip']   ('tumour', 0.37639373097882056)
['cystitis', 'bladder', 'cheilitis', 'lip']   ('penis', 0.37353647589867356)
['cystitis', 'bladder', 'appendicitis', 'appendix']   ('stomach', 0.5309730746857828)
['cystitis', 'bladder', 'appendicitis', 'appendix']   ('intestinal', 0.5155354287516514)
['cystitis', 'bladder', 'appendicitis', 'appendix']   ('surgery', 0.5015276236920161)
['cystitis', 'bladder', 'hepatitis', 'liver']   ('infection', 0.597922783714135)
['cystitis', 'bladder', 'hepatitis', 'liver']   ('liver', 0.5885669800849741)
['cystitis', 'bladder', 'cholecystitis', 'gallbladder']   ('gall', 0.5357169799134474)
['cystitis', 'bladder', 'cholecystitis', 'gallbladder']   ('gallbladder', 0.5215922458148883)
['cystitis', 'bladder', 'mastitis', 'breast']   ('uterine', 0.45719755240671356)
['cystitis', 'bladder', 'mastitis', 'breast']   ('urinary', 0.4509052127754798)
['cystitis', 'bladder', 'mastitis', 'breast']   ('intestine', 0.4387940236593625)
['cystitis', 'bladder', 'endometritis', 'uterus'] Error - skipping
['pyelonephritis', 'kidney', 'colitis', 'colon']   ('crohn', 0.5325261162147785)
['pyelonephritis', 'kidney', 'colitis', 'colon']   ('liver', 0.5290711138294504)
['pyelonephritis', 'kidney', 'colitis', 'colon']   ('cancer', 0.5073395307915731)
['pyelonephritis', 'kidney', 'gastritis', 'stomach']   ('liver', 0.5467104064361933)
['pyelonephritis', 'kidney', 'gastritis', 'stomach']   ('cancer', 0.4956146783978631)
['pyelonephritis', 'kidney', 'gastritis', 'stomach']   ('stomach', 0.4925920901747244)
['pyelonephritis', 'kidney', 'esophagitis', 'esophagus']   ('liver', 0.49813685162825294)
['pyelonephritis', 'kidney', 'esophagitis', 'esophagus']   ('transplant', 0.4537182412065187)
['pyelonephritis', 'kidney', 'esophagitis', 'esophagus']   ('kidneys', 0.44012276261868877)
['pyelonephritis', 'kidney', 'impetigo', 'skin']   ('liver', 0.43173310291762035)
['pyelonephritis', 'kidney', 'impetigo', 'skin']   ('lung', 0.4225130843023699)
['pyelonephritis', 'kidney', 'impetigo', 'skin']   ('throat', 0.41344293035544205)
['pyelonephritis', 'kidney', 'erysipelas', 'skin']   ('transplant', 0.4841631763796996)
['pyelonephritis', 'kidney', 'erysipelas', 'skin']   ('liver', 0.475294737323229)
['pyelonephritis', 'kidney', 'erysipelas', 'skin']   ('lung', 0.4510873471484658)
['pyelonephritis', 'kidney', 'cellulitis', 'skin']   ('liver', 0.4907892588848531)
['pyelonephritis', 'kidney', 'cellulitis', 'skin']   ('bladder', 0.45034137341876407)
['pyelonephritis', 'kidney', 'cellulitis', 'skin']   ('kidneys', 0.4439149483584678)
['pyelonephritis', 'kidney', 'dermatitis', 'skin']   ('liver', 0.47652670493301674)
['pyelonephritis', 'kidney', 'dermatitis', 'skin']   ('skin', 0.47539800779634733)
['pyelonephritis', 'kidney', 'osteomyelitis', 'bone']   ('bone', 0.49544233137071225)
['pyelonephritis', 'kidney', 'pancreatitis', 'pancreas']   ('liver', 0.6227081410159874)
['pyelonephritis', 'kidney', 'pancreatitis', 'pancreas']   ('cancer', 0.5337141450146023)
['pyelonephritis', 'kidney', 'pancreatitis', 'pancreas']   ('pancreatic', 0.5283539910774191)
['pyelonephritis', 'kidney', 'prostatitis', 'prostate']   ('prostate', 0.5324804016026226)
['pyelonephritis', 'kidney', 'otitis', 'ear']   ('ear', 0.42602586040002915)
['pyelonephritis', 'kidney', 'pharyngitis', 'pharynx']   ('throat', 0.52523027899644)
['pyelonephritis', 'kidney', 'pharyngitis', 'pharynx']   ('liver', 0.4814132632716078)
['pyelonephritis', 'kidney', 'pharyngitis', 'pharynx']   ('prostate', 0.43552952609073975)
['pyelonephritis', 'kidney', 'laryngitis', 'larynx']   ('liver', 0.4990097756283033)
['pyelonephritis', 'kidney', 'laryngitis', 'larynx']   ('lung', 0.45678935456990155)
['pyelonephritis', 'kidney', 'laryngitis', 'larynx']   ('throat', 0.4563775023491072)
['pyelonephritis', 'kidney', 'epiglottitis', 'epiglottis'] Error - skipping
['pyelonephritis', 'kidney', 'cheilitis', 'lip']   ('transplant', 0.4012769309572479)
['pyelonephritis', 'kidney', 'cheilitis', 'lip']   ('liver', 0.3979683725878961)
['pyelonephritis', 'kidney', 'cheilitis', 'lip']   ('marrow', 0.39222439238185525)
['pyelonephritis', 'kidney', 'appendicitis', 'appendix']   ('transplant', 0.56453567923663)
['pyelonephritis', 'kidney', 'appendicitis', 'appendix']   ('liver', 0.5625086679345336)
['pyelonephritis', 'kidney', 'appendicitis', 'appendix']   ('surgery', 0.5482600169018155)
['pyelonephritis', 'kidney', 'hepatitis', 'liver']   ('liver', 0.6643382735045158)
['pyelonephritis', 'kidney', 'cholecystitis', 'gallbladder']   ('liver', 0.547013947539776)
['pyelonephritis', 'kidney', 'cholecystitis', 'gallbladder']   ('gallbladder', 0.4782960632140667)
['pyelonephritis', 'kidney', 'mastitis', 'breast']   ('liver', 0.5028133492168934)
['pyelonephritis', 'kidney', 'mastitis', 'breast']   ('cancer', 0.4833733906558562)
['pyelonephritis', 'kidney', 'mastitis', 'breast']   ('breast', 0.47512257528481616)
['pyelonephritis', 'kidney', 'endometritis', 'uterus'] Error - skipping
['colitis', 'colon', 'gastritis', 'stomach']   ('stomach', 0.40772536044968033)
['colitis', 'colon', 'esophagitis', 'esophagus']   ('polyps', 0.3670581825426797)
['colitis', 'colon', 'esophagitis', 'esophagus']   ('esophagus', 0.3430757703279124)
['colitis', 'colon', 'impetigo', 'skin']   ('strep', 0.3501041854796383)
['colitis', 'colon', 'impetigo', 'skin']   ('bartolo', 0.32443155245100336)
['colitis', 'colon', 'impetigo', 'skin']   ('cancers', 0.3146506229291971)
['colitis', 'colon', 'erysipelas', 'skin']   ('pancreatic', 0.3325284682770815)
['colitis', 'colon', 'erysipelas', 'skin']   ('prostate', 0.3121044815767555)
['colitis', 'colon', 'erysipelas', 'skin']   ('colorectal', 0.3040034095048567)
['colitis', 'colon', 'cellulitis', 'skin']   ('polyps', 0.3632843622688442)
['colitis', 'colon', 'cellulitis', 'skin']   ('ovarian', 0.36183194388506246)
['colitis', 'colon', 'cellulitis', 'skin']   ('bartolo', 0.35061860243889326)
['colitis', 'colon', 'dermatitis', 'skin']   ('cancers', 0.40785880646590233)
['colitis', 'colon', 'dermatitis', 'skin']   ('eczema', 0.39352343457788347)
['colitis', 'colon', 'dermatitis', 'skin']   ('skin', 0.38328773017901835)
['colitis', 'colon', 'osteomyelitis', 'bone']   ('polyps', 0.4282565323954489)
['colitis', 'colon', 'osteomyelitis', 'bone']   ('colorectal', 0.36523107674896116)
['colitis', 'colon', 'osteomyelitis', 'bone']   ('cervical', 0.3555308116546413)
['colitis', 'colon', 'pancreatitis', 'pancreas']   ('pancreatic', 0.5504090739545435)
['colitis', 'colon', 'pancreatitis', 'pancreas']   ('prostate', 0.49052723597887093)
['colitis', 'colon', 'pancreatitis', 'pancreas']   ('ovarian', 0.45942284231118424)
['colitis', 'colon', 'prostatitis', 'prostate']   ('prostate', 0.43734226580128144)
['colitis', 'colon', 'otitis', 'ear']   ('sinusitis', 0.35393950809791397)
['colitis', 'colon', 'otitis', 'ear']   ('eustachian', 0.32654199581311405)
['colitis', 'colon', 'otitis', 'ear']   ('cancers', 0.3036862272035068)
['colitis', 'colon', 'pharyngitis', 'pharynx']   ('throat', 0.40504533039175206)
['colitis', 'colon', 'pharyngitis', 'pharynx']   ('strep', 0.39507502570883923)
['colitis', 'colon', 'pharyngitis', 'pharynx']   ('bartolo', 0.3350532747100945)
['colitis', 'colon', 'laryngitis', 'larynx']   ('bronchitis', 0.40601113962078966)
['colitis', 'colon', 'laryngitis', 'larynx']   ('tonsillitis', 0.3654739940747562)
['colitis', 'colon', 'laryngitis', 'larynx']   ('throat', 0.35965570309721295)
['colitis', 'colon', 'epiglottitis', 'epiglottis'] Error - skipping
['colitis', 'colon', 'cheilitis', 'lip']   ('sibilla', 0.30741521932233495)
['colitis', 'colon', 'cheilitis', 'lip']   ('malignant', 0.29871895593430586)
['colitis', 'colon', 'cheilitis', 'lip']   ('ebdane', 0.29276947598712477)
['colitis', 'colon', 'appendicitis', 'appendix']   ('appendectomy', 0.47018746262091)
['colitis', 'colon', 'appendicitis', 'appendix']   ('prostate', 0.4520583252514804)
['colitis', 'colon', 'appendicitis', 'appendix']   ('surgery', 0.4515350343406391)
['colitis', 'colon', 'hepatitis', 'liver']   ('infection', 0.5265906090742665)
['colitis', 'colon', 'hepatitis', 'liver']   ('cancer', 0.5167018912329975)
['colitis', 'colon', 'hepatitis', 'liver']   ('liver', 0.5017101701242788)
['colitis', 'colon', 'cholecystitis', 'gallbladder']   ('bartolo', 0.39504213861825666)
['colitis', 'colon', 'cholecystitis', 'gallbladder']   ('prostate', 0.3763653511835161)
['colitis', 'colon', 'cholecystitis', 'gallbladder']   ('pancreatic', 0.361099282316562)
['colitis', 'colon', 'mastitis', 'breast']   ('colorectal', 0.43993597570526866)
['colitis', 'colon', 'mastitis', 'breast']   ('ovarian', 0.4149556540258759)
['colitis', 'colon', 'mastitis', 'breast']   ('prostate', 0.4060693018695041)
['colitis', 'colon', 'endometritis', 'uterus'] Error - skipping
['gastritis', 'stomach', 'esophagitis', 'esophagus']   ('esophagus', 0.4596613799003708)
['gastritis', 'stomach', 'impetigo', 'skin']   ('throat', 0.5081381499558608)
['gastritis', 'stomach', 'impetigo', 'skin']   ('neck', 0.40447876156576457)
['gastritis', 'stomach', 'impetigo', 'skin']   ('chest', 0.4021824349594135)
['gastritis', 'stomach', 'erysipelas', 'skin']   ('chest', 0.4503341000914721)
['gastritis', 'stomach', 'erysipelas', 'skin']   ('throat', 0.40725571707847286)
['gastritis', 'stomach', 'erysipelas', 'skin']   ('thigh', 0.4052170504207703)
['gastritis', 'stomach', 'cellulitis', 'skin']   ('abdominal', 0.47075569138939843)
['gastritis', 'stomach', 'cellulitis', 'skin']   ('chest', 0.4677908989252718)
['gastritis', 'stomach', 'cellulitis', 'skin']   ('throat', 0.44584274350543474)
['gastritis', 'stomach', 'dermatitis', 'skin']   ('skin', 0.5272417340767939)
['gastritis', 'stomach', 'osteomyelitis', 'bone']   ('neck', 0.49912327606502693)
['gastritis', 'stomach', 'osteomyelitis', 'bone']   ('chest', 0.4879511065443546)
['gastritis', 'stomach', 'osteomyelitis', 'bone']   ('jaw', 0.4789318487311557)
['gastritis', 'stomach', 'pancreatitis', 'pancreas']   ('abdominal', 0.524476638387126)
['gastritis', 'stomach', 'pancreatitis', 'pancreas']   ('liver', 0.5177359510580957)
['gastritis', 'stomach', 'pancreatitis', 'pancreas']   ('bladder', 0.5114124048728192)
['gastritis', 'stomach', 'prostatitis', 'prostate']   ('chest', 0.4321422447628466)
['gastritis', 'stomach', 'prostatitis', 'prostate']   ('abdominal', 0.42146513771702915)
['gastritis', 'stomach', 'prostatitis', 'prostate']   ('throat', 0.4009758700590207)
['gastritis', 'stomach', 'otitis', 'ear']   ('ear', 0.48820561146893593)
['gastritis', 'stomach', 'pharyngitis', 'pharynx']   ('throat', 0.618952810457348)
['gastritis', 'stomach', 'pharyngitis', 'pharynx']   ('sore', 0.44693491562060084)
['gastritis', 'stomach', 'pharyngitis', 'pharynx']   ('neck', 0.4365879124596196)
['gastritis', 'stomach', 'laryngitis', 'larynx']   ('throat', 0.5597645732822482)
['gastritis', 'stomach', 'laryngitis', 'larynx']   ('sore', 0.4664343283675843)
['gastritis', 'stomach', 'laryngitis', 'larynx']   ('chest', 0.4659987486499471)
['gastritis', 'stomach', 'epiglottitis', 'epiglottis'] Error - skipping
['gastritis', 'stomach', 'cheilitis', 'lip']   ('jaw', 0.37953350910273653)
['gastritis', 'stomach', 'cheilitis', 'lip']   ('abdomen', 0.3778892239111873)
['gastritis', 'stomach', 'cheilitis', 'lip']   ('chest', 0.3631290221742561)
['gastritis', 'stomach', 'appendicitis', 'appendix']   ('abdominal', 0.5470371732135004)
['gastritis', 'stomach', 'appendicitis', 'appendix']   ('chest', 0.531325147593835)
['gastritis', 'stomach', 'appendicitis', 'appendix']   ('surgery', 0.5066119618479522)
['gastritis', 'stomach', 'hepatitis', 'liver']   ('infection', 0.5734793870874887)
['gastritis', 'stomach', 'hepatitis', 'liver']   ('liver', 0.5660640309206756)
['gastritis', 'stomach', 'cholecystitis', 'gallbladder']   ('bladder', 0.4927146684604471)
['gastritis', 'stomach', 'cholecystitis', 'gallbladder']   ('throat', 0.4708668574808983)
['gastritis', 'stomach', 'cholecystitis', 'gallbladder']   ('abdomen', 0.43868648847152464)
['gastritis', 'stomach', 'mastitis', 'breast']   ('chest', 0.4275976905165387)
['gastritis', 'stomach', 'mastitis', 'breast']   ('breast', 0.41688429817213346)
['gastritis', 'stomach', 'endometritis', 'uterus'] Error - skipping
['esophagitis', 'esophagus', 'impetigo', 'skin']   ('trachea', 0.43773353832803913)
['esophagitis', 'esophagus', 'impetigo', 'skin']   ('throat', 0.4190562763513335)
['esophagitis', 'esophagus', 'impetigo', 'skin']   ('larynx', 0.3948733095764839)
['esophagitis', 'esophagus', 'erysipelas', 'skin']   ('trachea', 0.49368341872805344)
['esophagitis', 'esophagus', 'erysipelas', 'skin']   ('larynx', 0.451599034912017)
['esophagitis', 'esophagus', 'erysipelas', 'skin']   ('esophageal', 0.4218819720233937)
['esophagitis', 'esophagus', 'cellulitis', 'skin']   ('trachea', 0.48468447676107085)
